YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 11 09 10 00   3  9.0 10.6  0.82  3.33  3.37 999 1022.8   6.0  10.5  -1.8 99.0 99.00
2005 11 09 11 00  11  5.9  7.1  0.79  3.57  3.48 999 1022.8   5.6  10.3  -3.2 99.0 99.00
2005 11 09 12 00 360  2.4  3.9  0.54  3.13  3.49 999 1024.1   5.9  10.3  -1.4 99.0 99.00
2005 11 09 13 00 350  3.7  4.8  0.73  5.00  4.17 999 1025.2   6.0  10.3  -0.2 99.0 99.00
2005 11 09 14 00  58  4.0  5.3  0.65  5.00  4.21 999 1024.3   6.3  10.4  -1.4 99.0 99.00
2005 11 09 15 00  68  4.4  5.4  0.62  5.56  4.21 999 1024.5   6.5  10.5  -0.7 99.0 99.00
2005 11 09 16 00  86  5.5  6.8  0.60  5.00  4.09 999 1023.5   6.6  10.5  -1.0 99.0 99.00
2005 11 09 17 00 100  6.0  7.1  0.51  5.26  3.82 999 1022.1   6.7  10.6  -0.4 99.0 99.00
2005 11 09 18 00 122  6.0  7.2  0.50  5.00  3.67 999 1021.2   7.1  10.6   0.6 99.0 99.00
2005 11 09 19 00 110  7.6  9.5  0.55  4.76  3.40 999 1019.7   7.5  10.5   2.1 99.0 99.00
2005 11 09 20 00 119  9.8 11.4  0.68  2.86  3.25 999 1018.1   8.0  10.5   2.2 99.0 99.00
2005 11 09 21 00 126  9.2 11.3  0.93  3.57  3.43 999 1017.8   8.4  10.5   3.4 99.0 99.00
2005 11 09 22 00 122 11.0 13.0  1.23  4.35  3.78 999 1015.3   8.7  10.5   4.5 99.0 99.00
2005 11 09 23 00 120 12.9 15.1  1.60  4.76  4.16 999 1013.6   9.0  10.6   6.2 99.0 99.00
2005 11 10 00 00 128 12.6 15.3  1.97  5.26  4.48 999 1011.6   9.7  10.6   7.1 99.0 99.00
2005 11 10 01 00 135 13.2 16.4  2.10  5.56  4.73 999 1009.5  10.2  10.6   8.1 99.0 99.00
2005 11 10 02 00 150 12.7 14.9  2.29  5.88  4.93 999 1008.1  10.7  10.6   9.6 99.0 99.00
2005 11 10 03 00 140 12.5 14.4  2.37  6.25  5.01 999 1005.8  11.3  10.6  10.4 99.0 99.00
2005 11 10 04 00 145 11.7 13.7  2.12  6.25  4.90 999 1003.3  11.7  10.5  11.3 99.0 99.00
2005 11 10 05 00 168  6.9  8.4  2.14  6.67  5.25 999 1001.6  13.4  10.5  13.1 99.0 99.00
2005 11 10 06 00 180  8.5 12.4  1.82  7.14  5.11 999 1000.1  14.1  10.5  14.1 99.0 99.00
2005 11 10 07 00 180  8.3 10.6  1.56  7.14  4.93 999  999.3  13.9  10.6  13.8 99.0 99.00
2005 11 10 08 00 185  8.5 10.3  1.44  7.69  4.74 999  997.9  14.0  10.6  13.7 99.0 99.00
2005 11 10 09 00 211  8.5 10.8  1.40  7.69  4.76 999  997.9  14.3  10.5  13.6 99.0 99.00
2005 11 10 10 00 221  7.0  8.2  1.27  7.69  4.61 999  998.5  13.8  10.5  13.1 99.0 99.00
2005 11 10 11 00 297  9.0 12.0  0.99  9.09  4.15 999  999.2  11.4  10.5   8.9 99.0 99.00
2005 11 10 12 00 284  7.8 10.0  1.17  8.33  4.26 999 1001.7  10.8  10.5   6.4 99.0 99.00
2005 11 10 13 00 293  7.3  8.5  1.03  9.09  4.41 999 1001.5  10.8  10.5   4.0 99.0 99.00
2005 11 10 14 00 284  7.4  9.0  0.99  8.33  4.37 999 1002.3  10.6  10.5   3.0 99.0 99.00
2005 11 10 15 00 298  8.5 10.4  1.01  8.33  4.32 999 1001.7  10.2  10.5   2.1 99.0 99.00
2005 11 10 16 00 297  9.0 10.5  0.88  8.33  4.15 999 1001.3  10.2  10.5   1.8 99.0 99.00
2005 11 10 17 00 288  9.1 11.0  1.01  8.33  4.32 999 1002.2  10.2  10.5   1.4 99.0 99.00
2005 11 10 18 00 283  9.8 12.1  0.99  7.69  4.04 999 1001.8  10.2  10.5   1.9 99.0 99.00
2005 11 10 19 00 274  9.8 12.5  0.96  3.70  3.95 999 1001.7  10.2  10.5   1.9 99.0 99.00
2005 11 10 20 00 283 10.6 13.0  1.09  4.00  3.94 999 1001.9   9.8  10.5   0.9 99.0 99.00
2005 11 10 21 00 291 11.4 13.3  1.15  4.00  3.86 999 1002.7   9.7  10.5   1.2 99.0 99.00
2005 11 10 22 00 285 12.8 15.7  1.31  4.35  3.93 999 1003.7   8.7  10.4   0.0 99.0 99.00
2005 11 10 23 00 285 11.8 14.2  1.37  4.35  4.01 999 1004.8   7.9  10.3   1.1 99.0 99.00
2005 11 11 00 00 288 12.3 14.8  1.30  4.17  3.89 999 1005.7   7.2  10.3  -0.1 99.0 99.00
2005 11 11 01 00 297 12.1 15.7  1.24  4.17  3.73 999 1006.2   6.7  10.3  -0.6 99.0 99.00
2005 11 11 02 00 325 12.0 14.1  1.08  4.00  3.70 999 1007.1   6.2  10.2   0.1 99.0 99.00
2005 11 11 03 00 298 11.0 13.6  1.17  3.70  3.67 999 1008.1   5.7  10.2  -1.1 99.0 99.00
2005 11 11 04 00 303  9.7 12.2  1.02  3.70  3.61 999 1008.8   5.1  10.2  -2.5 99.0 99.00
2005 11 11 05 00 307  9.2 12.5  0.98  3.85  3.54 999 1009.5   4.8  10.2  -2.6 99.0 99.00
2005 11 11 06 00 305  9.8 12.8  0.99  3.57  3.65 999 1010.1   4.4  10.2  -3.9 99.0 99.00
2005 11 11 07 00 312  9.7 14.1  0.90  3.70  3.71 999 1010.4   4.2  10.2  -2.9 99.0 99.00
2005 11 11 08 00 311 10.5 13.7  0.95  3.57  3.69 999 1010.3   4.1  10.2  -3.1 99.0 99.00
2005 11 11 09 00 318 11.3 13.8  1.02  3.70  3.90 999 1010.8   3.6  10.2  -3.1 99.0 99.00
2005 11 11 10 00 318  9.4 11.8  0.93  3.57  3.74 999 1011.6   3.4  10.2  -3.8 99.0 99.00
2005 11 11 11 00 308  9.4 11.6  1.02  3.70  3.71 999 1012.4   3.2  10.2  -4.1 99.0 99.00
2005 11 11 12 00 308  8.5 10.9  0.92  3.57  3.59 999 1013.3   3.2  10.2  -4.0 99.0 99.00
2005 11 11 13 00 300  9.1 11.2  0.90  3.57  3.51 999 1014.1   3.1  10.2  -4.3 99.0 99.00
2005 11 11 14 00 302  9.0 11.9  0.87  3.70  3.54 999 1014.4   3.0  10.2  -4.3 99.0 99.00
2005 11 11 15 00 298  8.9 10.9  0.79  3.33  3.44 999 1014.4   3.3  10.1  -5.0 99.0 99.00
2005 11 11 16 00 296  8.3 11.1  0.86  3.45  3.50 999 1014.3   3.9  10.1  -4.9 99.0 99.00
2005 11 11 17 00 299  7.9 10.2  0.79  3.45  3.51 999 1013.6   4.4  10.2  -5.0 99.0 99.00
2005 11 11 18 00 301  7.8 10.0  0.80  3.57  3.46 999 1013.5   4.6  10.2  -6.3 99.0 99.00
2005 11 11 19 00 307  8.9 11.6  0.82  3.57  3.47 999 1013.3   5.1  10.2  -5.5 99.0 99.00
2005 11 11 20 00 316  8.8 11.7  0.87  3.45  3.60 999 1014.2   5.0  10.2  -6.5 99.0 99.00
2005 11 11 21 00 315  9.1 11.4  0.95  3.70  3.62 999 1014.9   5.3  10.2  -5.6 99.0 99.00
2005 11 11 22 00 327  8.9 11.9  1.01  3.85  3.78 999 1015.7   4.8  10.2  -6.3 99.0 99.00
2005 11 11 23 00 330  8.2 10.1  0.81  3.57  3.54 999 1016.6   4.7  10.2  -4.7 99.0 99.00
2005 11 12 00 00 329  7.9  9.8  0.77  3.33  3.49 999 1017.3   4.5  10.2  -5.4 99.0 99.00
2005 11 12 01 00 321  7.6  9.7  0.66  3.23  3.47 999 1017.9   4.6   9.8  -5.6 99.0 99.00
2005 11 12 02 00 308  7.7  9.3  0.60  2.94  3.29 999 1018.7   4.3   9.8  -5.6 99.0 99.00
2005 11 12 03 00 312  7.2  9.4  0.65  2.78  3.24 999 1018.9   4.1   9.8  -5.8 99.0 99.00
2005 11 12 04 00 312  8.5 11.8  0.69  2.94  3.26 999 1019.4   4.1   9.8  -4.7 99.0 99.00
2005 11 12 05 00 325  8.4 10.6  0.74  3.03  3.40 999 1019.8   4.0   9.8  -5.5 99.0 99.00
2005 11 12 06 00 321  8.0  9.4  0.69  3.03  3.50 999 1020.3   3.6   9.8  -4.0 99.0 99.00
2005 11 12 07 00 318  6.7  8.6  0.72  3.13  3.47 999 1020.7   3.2   9.7  -5.7 99.0 99.00
2005 11 12 08 00 306  7.1  9.4  0.67  3.03  3.56 999 1020.5   3.3   9.7  -5.0 99.0 99.00
2005 11 12 09 00 303  6.9  8.8  0.61 10.00  3.78 999 1021.0   3.3   9.7  -4.7 99.0 99.00
2005 11 12 10 00 298  8.3 10.3  0.70  3.23  3.57 999 1021.2   3.3   9.7  -3.6 99.0 99.00
2005 11 12 11 00 304  7.7  9.2  0.72  3.13  3.56 999 1022.0   3.2   9.7  -3.7 99.0 99.00
2005 11 12 12 00 300  7.2  8.6  0.70  3.13  3.43 999 1022.6   3.4   9.7  -2.8 99.0 99.00
2005 11 12 13 00 307  7.2  9.2  0.71  3.23  3.54 999 1023.5   3.5   9.7  -2.0 99.0 99.00
2005 11 12 14 00 307  7.4  9.0  0.73  3.33  3.47 999 1023.8   3.3   9.6  -3.1 99.0 99.00
2005 11 12 15 00 307  5.0  7.5  0.57 10.00  3.56 999 1024.2   3.5   9.5  -2.7 99.0 99.00
2005 11 12 16 00 302  5.7  7.1  0.49 10.00  3.88 999 1024.2   4.4   9.7  -3.2 99.0 99.00
2005 11 12 17 00 292  2.8  4.5  0.42 11.11  4.96 999 1023.9   5.1   9.7  -4.0 99.0 99.00
2005 11 12 18 00 292  1.3  2.0  0.43 10.00  5.44 999 1023.6   6.2   9.8  -3.9 99.0 99.00
2005 11 12 19 00 161  1.9  2.4  0.43 11.11  6.40 999 1023.6   6.4   9.8  -3.4 99.0 99.00
2005 11 12 20 00 218  2.2  3.0  0.45 11.11  6.21 999 1024.1   8.0   9.9  -3.0 99.0 99.00
2005 11 12 21 00 223  3.1  4.0  0.39 11.11  6.55 999 1024.2   9.3  10.1  -4.5 99.0 99.00
2005 11 12 22 00 156  5.5  6.1  0.41 11.11  6.92 999 1024.4   7.9   9.8   0.7 99.0 99.00
2005 11 12 23 00 149  5.8  6.8  0.38 10.00  5.71 999 1025.0   8.2  10.1   1.8 99.0 99.00
2005 11 13 00 00 170  5.1  5.7  0.40 11.11  5.37 999 1025.1   8.2   9.9   0.8 99.0 99.00
2005 11 13 01 00 204  5.4  6.3  0.38 10.00  5.11 999 1025.2   8.7   9.8   0.6 99.0 99.00
2005 11 13 02 00 211  5.1  6.1  0.40 11.11  4.95 999 1025.8   8.4   9.8   1.3 99.0 99.00
2005 11 13 03 00 223  5.1  6.0  0.35 11.11  4.80 999 1025.8   8.3   9.7   2.1 99.0 99.00
2005 11 13 04 00 235  5.0  5.9  0.35 10.00  5.28 999 1025.9   8.7   9.8   3.0 99.0 99.00
2005 11 13 05 00 232  6.9  8.2  0.35 10.00  5.11 999 1025.8   9.4   9.7   4.8 99.0 99.00
2005 11 13 06 00 233  5.8  6.9  0.33 10.00  4.09 999 1025.8   9.0   9.7   4.6 99.0 99.00
2005 11 13 07 00 235  6.3  7.4  0.38 10.00  4.20 999 1026.3   8.6   9.7   4.4 99.0 99.00
2005 11 13 08 00 221  6.0  7.2  0.41 10.00  3.92 999 1025.8   8.6   9.7   5.6 99.0 99.00
2005 11 13 09 00 222  7.0  8.4  0.49  2.70  3.32 999 1025.9   8.8   9.7   6.6 99.0 99.00
2005 11 13 10 00 193  6.9  8.3  0.53  9.09  3.39 999 1025.8   8.7   9.7   6.8 99.0 99.00
2005 11 13 11 00 185  7.1  8.6  0.52  2.70  3.17 999 1025.7   8.3   9.7   6.5 99.0 99.00
2005 11 13 12 00 199  5.9  6.8  0.48  2.70  3.23 999 1026.5   8.3   9.7   6.4 99.0 99.00
2005 11 13 13 00 187  6.2  7.1  0.38 10.00  3.63 999 1026.6   8.7   9.7   6.7 99.0 99.00
2005 11 13 14 00 183  6.4  7.3  0.36  2.50  3.52 999 1026.0   9.8   9.7   7.0 99.0 99.00
2005 11 13 15 00 183  6.3  7.4  0.40 10.00  3.74 999 1025.7  11.0   9.7   7.9 99.0 99.00
2005 11 13 16 00 193  6.3  7.3  0.41 10.00  3.46 999 1025.0  12.1   9.8   8.0 99.0 99.00
2005 11 13 17 00 203  5.3  6.1  0.43 10.00  3.34 999 1024.1  12.6   9.8   7.4 99.0 99.00
2005 11 13 18 00 190  6.9  8.3  0.52  2.56  3.27 999 1023.5  13.1   9.9   8.1 99.0 99.00
2005 11 13 19 00 191  7.0  8.4  0.58  2.70  3.10 999 1022.8  13.4  10.1   8.3 99.0 99.00
2005 11 13 20 00 182  7.6  9.1  0.70  3.33  3.38 999 1022.6  13.3  10.0   7.7 99.0 99.00
2005 11 13 21 00 177  6.8  8.2  0.71  3.33  3.58 999 1022.0  12.7   9.8   8.2 99.0 99.00
2005 11 13 22 00 190  8.3  9.7  0.78  3.70  3.53 999 1021.5  12.5   9.8   8.4 99.0 99.00
2005 11 13 23 00 186  8.0  9.5  0.79  3.45  3.56 999 1021.2  12.1   9.8   8.0 99.0 99.00
2005 11 14 00 00 188  7.4  9.3  0.73  3.57  3.62 999 1021.2  11.9   9.8   8.2 99.0 99.00
2005 11 14 01 00 206  6.5  8.2  0.68 10.00  3.75 999 1021.2  11.8  10.2   8.6 99.0 99.00
2005 11 14 02 00 186  7.4  9.7  0.76  3.33  3.53 999 1020.5  11.8  10.2   9.0 99.0 99.00
2005 11 14 03 00 200  6.1  7.6  0.75  2.86  3.48 999 1020.4  11.8  10.2   9.6 99.0 99.00
2005 11 14 04 00 218  5.5  6.9  0.72  2.70  3.43 999 1020.3  11.8  10.2   9.6 99.0 99.00
2005 11 14 05 00 215  7.6 10.0  0.70  2.78  3.36 999 1019.4  12.1   9.8   9.4 99.0 99.00
2005 11 14 06 00 221  8.8 10.3  0.70  2.86  3.21 999 1019.0  12.1   9.8   9.6 99.0 99.00
2005 11 14 07 00 220  7.0  8.8  0.71  3.13  3.27 999 1019.4  12.2   9.8   9.8 99.0 99.00
2005 11 14 08 00 226  5.6  6.6  0.64 10.00  3.45 999 1019.5  12.0   9.8  10.2 99.0 99.00
2005 11 14 09 00 197  6.4  7.4  0.55 10.00  3.51 999 1019.1  12.1   9.8  10.2 99.0 99.00
2005 11 14 10 00 204  6.8  7.8  0.55 10.00  3.41 999 1019.0  12.4   9.8  10.5 99.0 99.00
2005 11 14 11 00 212  6.3  7.5  0.59  9.09  3.61 999 1019.0  12.5  10.2  10.8 99.0 99.00
2005 11 14 12 00 201  5.9  6.8  0.63  2.94  3.49 999 1018.9  12.5  10.2  10.8 99.0 99.00
2005 11 14 13 00 213  3.9  4.7  0.59  9.09  3.65 999 1019.5  12.6  10.2  10.9 99.0 99.00
2005 11 14 14 00 211  5.1  5.8  0.56  2.86  3.47 999 1019.6  12.5  10.2  10.9 99.0 99.00
2005 11 14 15 00 248  4.4  5.0  0.57  2.63  3.39 999 1020.4  12.8  10.2  10.4 99.0 99.00
2005 11 14 16 00 245  3.5  4.1  0.47 10.00  4.04 999 1020.4  13.3  10.2   9.9 99.0 99.00
2005 11 14 17 00 271  8.4 10.0  0.38 10.00  4.10 999 1020.3  14.5  10.3   7.7 99.0 99.00
2005 11 14 18 00 278  7.0  8.9  0.58  2.70  3.31 999 1020.9  13.5  10.2   6.7 99.0 99.00
2005 11 14 19 00 291  6.9  8.5  0.64  3.03  3.17 999 1021.8  14.0  10.2   2.9 99.0 99.00
2005 11 14 20 00 264  3.6  4.8  0.49  3.03  3.29 999 1022.8  13.3  10.2   5.3 99.0 99.00
2005 11 14 21 00 304  5.5  7.0  0.45  3.03  3.41 999 1023.9  12.9  10.2   4.6 99.0 99.00
2005 11 14 22 00 298  4.7  5.5  0.54  3.13  3.47 999 1025.1  12.3  10.2   4.9 99.0 99.00
2005 11 14 23 00 307  4.8  5.7  0.53  3.23  3.60 999 1026.6  12.1  10.2   4.8 99.0 99.00
2005 11 15 00 00 320  4.1  4.8  0.52  9.09  3.64 999 1027.4  11.5  10.2   4.3 99.0 99.00
2005 11 15 01 00 303  2.0  2.7  0.40  8.33  3.75 999 1028.3  11.1  10.2   4.3 99.0 99.00
2005 11 15 02 00 330  4.3  5.3  0.42  9.09  3.94 999 1029.0  11.0  10.2   1.8 99.0 99.00
2005 11 15 03 00 341  3.4  4.2  0.38  9.09  3.84 999 1029.8  10.6  10.2   2.3 99.0 99.00
2005 11 15 04 00 357  4.3  5.2  0.40 10.00  4.04 999 1030.3  10.2  10.2   1.8 99.0 99.00
2005 11 15 05 00  12  5.4  6.6  0.38 10.00  3.91 999 1030.2   9.8  10.2   2.2 99.0 99.00
2005 11 15 06 00  11  5.5  6.2  0.45  2.70  3.54 999 1030.4   9.5  10.1   1.3 99.0 99.00
2005 11 15 07 00  32  4.5  5.6  0.46  2.78  3.57 999 1031.2   9.6  10.0   4.5 99.0 99.00
2005 11 15 08 00  73  5.6  6.7  0.49  3.45  3.57 999 1031.3   9.5   9.9   4.4 99.0 99.00
2005 11 15 09 00  70  6.7  8.3  0.54  3.13  3.66 999 1031.3   9.4   9.8   2.8 99.0 99.00
2005 11 15 10 00  87  6.9  7.9  0.60  3.23  3.54 999 1031.8   9.4   9.8   4.2 99.0 99.00
2005 11 15 11 00  77  7.4  9.2  0.75  3.57  3.57 999 1031.3   9.1   9.8   4.1 99.0 99.00
2005 11 15 12 00  84  7.5  8.7  0.87  3.70  3.73 999 1030.7   9.2   9.7   4.3 99.0 99.00
2005 11 15 13 00  95  7.1  8.5  0.91  3.70  3.84 999 1031.3   9.4   9.5   5.1 99.0 99.00
2005 11 15 14 00 102  7.8  9.2  0.93  3.85  3.80 999 1031.5   9.5   9.5   5.2 99.0 99.00
2005 11 15 15 00 103  8.7 10.1  1.02  4.17  3.87 999 1030.6   9.7   9.5   6.1 99.0 99.00
2005 11 15 16 00 105  8.5 10.2  1.11  4.55  3.99 999 1030.4   9.5   9.5   6.2 99.0 99.00
2005 11 15 17 00  90  8.1  9.7  1.10  4.55  3.96 999 1029.0   9.4   9.6   6.8 99.0 99.00
2005 11 15 18 00  93  7.8  9.8  1.21  4.55  4.16 999 1028.1   9.4   9.7   6.9 99.0 99.00
2005 11 15 19 00  93  6.5  8.0  1.19  5.00  4.20 999 1027.4   9.8   9.7   7.3 99.0 99.00
2005 11 15 20 00  95  7.4  9.3  1.21  5.26  4.11 999 1026.7   9.8   9.7   7.9 99.0 99.00
2005 11 15 21 00 100  6.5  8.3  1.14  5.26  4.10 999 1025.8  10.2   9.7   8.5 99.0 99.00
2005 11 15 22 00 110  6.9  8.1  1.08  5.26  4.03 999 1025.5  10.2   9.7   9.1 99.0 99.00
2005 11 15 23 00 115  4.4  5.3  1.10  5.26  4.21 999 1025.2  10.2   9.7   9.5 99.0 99.00
2005 11 16 00 00 124  3.0  4.0  1.06  5.00  4.26 999 1025.1  10.5   9.7  10.1 99.0 99.00
2005 11 16 01 00 245  0.1  0.6  1.02  5.26  4.38 999 1024.5  10.5   9.7  10.2 99.0 99.00
2005 11 16 02 00 128  1.0  1.4  1.05  5.56  4.49 999 1023.7  10.5   9.7  10.4 99.0 99.00
2005 11 16 03 00 318  1.3  1.7  0.99  5.26  4.70 999 1023.7  10.2   9.7  10.2 99.0 99.00
2005 11 16 04 00 350  3.4  4.2  0.95  5.26  4.71 999 1023.6   9.8   9.7   9.7 99.0 99.00
2005 11 16 05 00 353  3.9  4.6  0.90  5.56  4.79 999 1023.6   9.8   9.7   9.7 99.0 99.00
2005 11 16 06 00  12  4.3  5.1  0.86  5.88  4.73 999 1023.5   9.7   9.7   9.6 99.0 99.00
2005 11 16 07 00  22  5.4  6.8  0.86  5.56  4.56 999 1023.3   9.5   9.7   9.4 99.0 99.00
2005 11 16 08 00  11  5.5  6.4  0.85  5.88  4.12 999 1022.7   8.6   9.7   8.5 99.0 99.00
2005 11 16 09 00  10  3.6  4.7  0.83  5.88  4.36 999 1022.7   8.6   9.7   8.5 99.0 99.00
2005 11 16 10 00  15  4.8  5.6  0.84  5.56  4.38 999 1022.6   8.5   9.7   8.5 99.0 99.00
2005 11 16 11 00  18  5.0  5.5  0.87  5.56  4.49 999 1022.0   8.6   9.7   8.5 99.0 99.00
2005 11 16 12 00  45  3.5  4.1  0.91  5.26  4.64 999 1021.2   9.0   9.7   8.9 99.0 99.00
2005 11 16 13 00  37  3.3  3.7  0.96  5.56  4.78 999 1021.1   9.4   9.7   9.3 99.0 99.00
2005 11 16 14 00  80  1.5  1.9  1.00  6.25  4.93 999 1020.4  10.5   9.7  10.4 99.0 99.00
2005 11 16 15 00 167  5.8  6.9  0.92  6.67  4.80 999 1019.4  13.7   9.7  13.6 99.0 99.00
2005 11 16 16 00 167  5.9  6.6  0.90  6.67  4.56 999 1018.2  13.8   9.8  13.7 99.0 99.00
2005 11 16 17 00 166  6.8  7.8  1.01  7.14  4.36 999 1017.2  14.3   9.8  13.9 99.0 99.00
2005 11 16 18 00 180  7.1  9.0  1.06  6.25  4.21 999 1016.3  14.9   9.8  14.1 99.0 99.00
2005 11 16 19 00 178  8.9 12.0  1.02  5.56  4.02 999 1015.2  15.6   9.8  13.8 99.0 99.00
2005 11 16 20 00 169  8.3  9.4  1.04  4.17  4.30 999 1014.3  15.0   9.8  14.0 99.0 99.00
2005 11 16 21 00 175  7.9 11.3  1.11  4.17  4.34 999 1013.6  15.6   9.8  14.0 99.0 99.00
2005 11 16 22 00 173  9.3 12.7  1.18  3.85  4.00 999 1013.1  15.5   9.8  13.9 99.0 99.00
2005 11 16 23 00 170  9.4 10.9  1.08  4.00  4.08 999 1012.7  14.9   9.8  13.8 99.0 99.00
2005 11 17 00 00 173 10.2 12.6 99.00 99.00 99.00 999 1011.8  15.6   9.8  14.1 99.0 99.00
2005 11 17 01 00 175 12.1 15.7  1.33  4.76  4.14 999 1010.4  16.4   9.8  14.5 99.0 99.00
2005 11 17 02 00 177 10.3 12.7  1.42  5.00  4.28 999 1010.3  16.4   9.8  14.3 99.0 99.00
2005 11 17 03 00 245 10.2 13.8  1.46  5.00  4.29 999 1010.7  13.6   9.8  12.6 99.0 99.00
2005 11 17 04 00 313  8.7 11.5  1.20  5.26  3.91 999 1012.6  10.4  10.1  10.3 99.0 99.00
2005 11 17 05 00 316  3.4  4.1  1.09  5.56  4.14 999 1012.5   9.7   9.8   9.7 99.0 99.00
2005 11 17 06 00 298  2.2  2.7 99.00 99.00 99.00 999 1012.7   9.5   9.8   9.4 99.0 99.00
2005 11 17 07 00 292  5.0  5.7  0.60  5.00  4.44 999 1013.5   9.0   9.8   9.0 99.0 99.00
2005 11 17 08 00 290  1.9  2.3  0.52  5.56  4.26 999 1013.4   8.7   9.8   8.5 99.0 99.00
2005 11 17 09 00 257  6.8  8.5  0.52  9.09  4.27 999 1013.9   8.6   9.8   8.0 99.0 99.00
2005 11 17 10 00 274  7.8  9.6  0.64  2.86  3.50 999 1014.7   8.6   9.8   6.9 99.0 99.00
2005 11 17 11 00 288  6.9  7.9  0.64 10.00  3.58 999 1014.8   8.6   9.8   6.1 99.0 99.00
2005 11 17 12 00 295  7.8  9.2  0.67  3.13  3.67 999 1015.1   8.3   9.8   4.3 99.0 99.00
2005 11 17 13 00 294  8.7 10.5  0.74  3.13  3.63 999 1016.2   7.8   9.8   4.1 99.0 99.00
2005 11 17 14 00 299  8.5 10.4  0.77  3.57  3.63 999 1016.4   7.2   9.8   2.1 99.0 99.00
2005 11 17 15 00 304  8.9 10.6  0.79  3.45  3.53 999 1016.3   7.4   9.8   0.2 99.0 99.00
2005 11 17 16 00 303  7.9  9.6  0.81  3.57  3.51 999 1016.1   7.3   9.8  -1.5 99.0 99.00
2005 11 17 17 00 281  7.4  9.0  0.77  3.45  3.50 999 1015.7   7.4   9.8  -0.6 99.0 99.00
2005 11 17 18 00 279  7.7  9.0  0.68  3.03  3.44 999 1015.0   7.6   9.8  -1.6 99.0 99.00
2005 11 17 19 00 285  8.5 10.2  0.75  3.13  3.36 999 1014.9   7.8   9.8  -2.2 99.0 99.00
2005 11 17 20 00 287  8.2 10.1  0.74  3.33  3.56 999 1015.1   7.8   9.8  -3.1 99.0 99.00
2005 11 17 21 00 292  8.8 11.1  0.80  3.13  3.50 999 1015.8   7.7   9.8  -2.7 99.0 99.00
2005 11 17 22 00 287  9.5 11.4  0.84  3.23  3.56 999 1016.8   7.1   9.8  -3.0 99.0 99.00
2005 11 17 23 00 277 11.2 13.4  1.02  3.57  3.73 999 1017.4   6.1   9.8  -2.3 99.0 99.00
2005 11 18 00 00 286 12.1 14.9  1.12  4.00  3.80 999 1018.1   5.5   9.7  -2.6 99.0 99.00
2005 11 18 01 00 287 11.5 14.3  1.13  4.00  3.87 999 1018.5   5.1   9.7  -3.7 99.0 99.00
2005 11 18 02 00 295 11.7 14.9  1.21  4.17  3.84 999 1018.7   4.4   9.7  -3.7 99.0 99.00
2005 11 18 03 00 291 12.8 15.1  1.21  4.17  3.84 999 1018.8   4.1   9.7  -2.7 99.0 99.00
2005 11 18 04 00 293 11.1 13.8  1.17  4.17  3.79 999 1019.4   3.7   9.6  -3.0 99.0 99.00
2005 11 18 05 00 285 11.2 13.8  1.03  3.70  3.59 999 1019.5   3.6   9.5  -3.3 99.0 99.00
2005 11 18 06 00 286 10.7 13.8  1.05  4.00  3.61 999 1019.5   3.6   9.5  -2.6 99.0 99.00
2005 11 18 07 00 283 10.1 12.1  0.97  3.70  3.65 999 1020.3   3.6   9.5  -3.3 99.0 99.00
2005 11 18 08 00 290 10.5 12.7  0.97  3.45  3.72 999 1020.3   3.6   9.4  -3.0 99.0 99.00
2005 11 18 09 00 291  8.9 11.1  0.90  3.45  3.46 999 1020.7   3.3   9.4  -1.8 99.0 99.00
2005 11 18 10 00 288  9.0 10.5  0.80  3.23  3.42 999 1021.2   3.2   9.4  -2.6 99.0 99.00
2005 11 18 11 00 298 11.0 14.2  0.83  3.57  3.49 999 1021.4   3.5   9.4  -3.4 99.0 99.00
2005 11 18 12 00 305 12.2 14.8  0.91  4.00  3.59 999 1022.0   3.0   9.4  -4.2 99.0 99.00
2005 11 18 13 00 305 11.0 14.5  0.90  4.00  3.55 999 1023.3   2.4   9.4  -6.0 99.0 99.00
2005 11 18 14 00 311 10.3 12.7  0.96  3.70  3.60 999 1023.6   1.7   9.4  -7.0 99.0 99.00
2005 11 18 15 00 304  7.9 10.9  0.79  3.57  3.42 999 1023.8   1.8   9.4  -8.0 99.0 99.00
2005 11 18 16 00 309  7.8 10.5  0.84  3.57  3.48 999 1023.6   2.1   9.4  -7.4 99.0 99.00
2005 11 18 17 00 304  7.2  8.9  0.76  3.45  3.36 999 1023.3   2.3   9.5  -7.4 99.0 99.00
2005 11 18 18 00 306  6.7  8.7  0.59  3.03  3.33 999 1022.8   2.8   9.5  -9.0 99.0 99.00
2005 11 18 19 00 281  5.6  8.1  0.50  2.86  3.30 999 1022.8   3.2   9.5 -11.8 99.0 99.00
2005 11 18 20 00 293  4.6  6.4  0.44 10.00  3.70 999 1023.4   3.7   9.5 -12.3 99.0 99.00
2005 11 18 21 00 286  4.8  6.6  0.35  9.09  3.89 999 1023.4   3.9   9.5 -12.6 99.0 99.00
2005 11 18 22 00 309  4.8  6.5  0.37 10.00  4.23 999 1023.5   3.8   9.5 -13.2 99.0 99.00
2005 11 18 23 00 311  5.5  7.4  0.47  9.09  3.43 999 1024.0   3.6   9.4 -12.3 99.0 99.00
