"","V1","uid","city_dev_index","gender","relevant_experience","enrolled_university","education_level","major_discipline","experience_years","company_size","company_type","last_new_job","training_hours","experience_level","pred_rf"
"9555",9555,10695,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"50-99","Pvt Ltd","1",316,"Y2","0"
"9556",9556,9402,0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM",12,"50-99","Pvt Ltd","1",110,"Y3","0"
"9557",9557,4309,0.915,"Female","Has relevent experience","no_enrollment","Graduate","STEM",3,"500-999","Pvt Ltd","never",62,"Y1","0"
"9558",9558,29954,0.789,"Female","No relevent experience","Full time course","Graduate","STEM",4,"100-500","Pvt Ltd","never",308,"Y2","0"
"9559",9559,12299,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",13,"500-999","Funded Startup","1",8,"Y3","0"
"9560",9560,28965,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"10000+","Pvt Ltd","4",21,"Y3","0"
"9561",9561,21706,0.896,"Male","Has relevent experience","no_enrollment","Graduate","STEM",11,"100-500","Pvt Ltd","1",67,"Y3","0"
"9562",9562,24134,0.624,"Male","Has relevent experience","Full time course","Masters","STEM",9,"100-500","Pvt Ltd","4",98,"Y2","0"
"9563",9563,3184,0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",14,"100-500","Pvt Ltd","2",140,"Y3","0"
"9564",9564,14690,0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"100-500","Pvt Ltd","1",135,"Y2","0"
"9565",9565,19302,0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",22,"10/49","Pvt Ltd",">4",8,"Y4","0"
"9566",9566,15835,0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"100-500","Pvt Ltd","2",4,"Y2","0"
"9567",9567,10022,0.915,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7,"10/49","Early Stage Startup","4",21,"Y2","0"
"9568",9568,20784,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",8,"500-999","Pvt Ltd","1",55,"Y2","1"
"9569",9569,33194,0.754,"Male","Has relevent experience","no_enrollment","High School","STEM",4,"10/49","Pvt Ltd","2",64,"Y2","0"
"9570",9570,9211,0.887,"Female","Has relevent experience","no_enrollment","Graduate","No Major",5,"50-99","Pvt Ltd","1",12,"Y2","0"
"9571",9571,8054,0.924,"Male","Has relevent experience","no_enrollment","Phd","STEM",22,"10000+","Public Sector",">4",29,"Y4","0"
"9572",9572,13911,0.73,"Male","No relevent experience","Full time course","Graduate","STEM",4,"100-500","Pvt Ltd","never",326,"Y2","0"
"9573",9573,8376,0.92,"Female","No relevent experience","no_enrollment","Masters","Humanities",4,"1000-4999","Pvt Ltd","1",23,"Y2","0"
"9574",9574,21985,0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",16,"100-500","Pvt Ltd","2",89,"Y4","0"
"9575",9575,15890,0.926,"Female","Has relevent experience","no_enrollment","Masters","STEM",15,"1000-4999","Pvt Ltd","3",74,"Y3","0"
"9576",9576,20019,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",13,"10000+","Pvt Ltd","never",34,"Y3","0"
"9577",9577,4077,0.92,"Male","Has relevent experience","no_enrollment","Masters","Other",6,"10000+","Pvt Ltd","4",23,"Y2","0"
"9578",9578,10265,0.924,"Male","Has relevent experience","no_enrollment","Masters","STEM",11,"50-99","Pvt Ltd",">4",196,"Y3","0"
"9579",9579,24428,0.91,"Male","No relevent experience","no_enrollment","Graduate","STEM",0,"50-99","Pvt Ltd","1",12,"Y1","0"
"9580",9580,13803,0.754,"Male","Has relevent experience","Full time course","High School","STEM",6,"50-99","Pvt Ltd","3",5,"Y2","0"
"9581",9581,10174,0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",16,"50-99","Pvt Ltd","2",2,"Y4","0"
"9582",9582,25141,0.624,"Male","Has relevent experience","Full time course","Graduate","STEM",4,"500-999","Pvt Ltd","never",44,"Y2","1"
"9583",9583,30118,0.74,"Male","No relevent experience","no_enrollment","Graduate","STEM",14,"<10","Pvt Ltd","3",38,"Y3","0"
"9584",9584,24327,0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",7,"50-99","Early Stage Startup","1",21,"Y2","1"
"9585",9585,20386,0.939,"Female","Has relevent experience","no_enrollment","Graduate","STEM",6,"50-99","Early Stage Startup","1",7,"Y2","0"
"9586",9586,23360,0.624,"Male","No relevent experience","Full time course","High School","STEM",2,"10/49","Early Stage Startup","never",116,"Y1","0"
"9587",9587,18231,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"<10","Pvt Ltd","1",78,"Y2","0"
"9588",9588,19225,0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",22,"1000-4999","Pvt Ltd",">4",19,"Y4","0"
"9589",9589,20600,0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",16,"10/49","Pvt Ltd","1",306,"Y4","0"
"9590",9590,8259,0.827,"Male","Has relevent experience","no_enrollment","Masters","STEM",22,"1000-4999","Pvt Ltd",">4",8,"Y4","0"
"9591",9591,10741,0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM",2,"50-99","Pvt Ltd","1",84,"Y1","0"
"9592",9592,12925,0.55,"Male","No relevent experience","Full time course","Graduate","STEM",4,"10/49","Early Stage Startup","never",153,"Y2","1"
"9593",9593,1970,0.624,"Male","No relevent experience","no_enrollment","Masters","STEM",15,"10000+","Pvt Ltd","never",12,"Y3","0"
"9594",9594,15731,0.926,"Male","No relevent experience","no_enrollment","High School","STEM",5,"50-99","Pvt Ltd","never",108,"Y2","0"
"9595",9595,3549,0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",22,"1000-4999","Pvt Ltd",">4",28,"Y4","0"
"9596",9596,13503,0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",4,"10/49","Pvt Ltd","2",46,"Y2","0"
"9597",9597,15479,0.766,"Female","No relevent experience","Full time course","Graduate","Other",3,"10000+","Pvt Ltd","1",42,"Y1","0"
"9598",9598,10577,0.74,"Male","Has relevent experience","Part time course","Masters","STEM",20,"10000+","Pvt Ltd","1",39,"Y4","0"
"9599",9599,17390,0.926,"Male","Has relevent experience","no_enrollment","High School","STEM",10,"50-99","Pvt Ltd","1",109,"Y3","0"
"9600",9600,1212,0.939,"Male","Has relevent experience","Full time course","High School","STEM",5,"10/49","Pvt Ltd","1",25,"Y2","0"
"9601",9601,19014,0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM",10,"100-500","Pvt Ltd","2",3,"Y3","0"
"9602",9602,6251,0.92,"Male","No relevent experience","no_enrollment","Masters","STEM",7,"500-999","Pvt Ltd","1",192,"Y2","0"
"9603",9603,9587,0.92,"Male","No relevent experience","no_enrollment","Primary School","STEM",4,"50-99","Pvt Ltd","never",26,"Y2","0"
"9604",9604,24898,0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM",5,"10/49","Early Stage Startup","1",32,"Y2","1"
"9605",9605,26922,0.923,"Female","Has relevent experience","no_enrollment","Graduate","Humanities",18,"10000+","Pvt Ltd","1",13,"Y4","0"
"9606",9606,6868,0.913,"Male","Has relevent experience","no_enrollment","Graduate","STEM",19,"100-500","Pvt Ltd",">4",28,"Y4","0"
"9607",9607,33122,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"100-500","Pvt Ltd","2",12,"Y4","0"
"9608",9608,20862,0.836,"Male","No relevent experience","no_enrollment","High School","STEM",5,"<10","Early Stage Startup","never",76,"Y2","0"
"9609",9609,7239,0.92,"Male","Has relevent experience","Full time course","High School","STEM",9,"50-99","Funded Startup","1",156,"Y2","0"
"9610",9610,21773,0.887,"Male","Has relevent experience","no_enrollment","Masters","STEM",22,"50-99","Pvt Ltd",">4",43,"Y4","0"
"9611",9611,14708,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3,"500-999","Pvt Ltd","1",81,"Y1","1"
"9612",9612,448,0.624,"Male","No relevent experience","no_enrollment","Masters","STEM",14,"10/49","Pvt Ltd","never",112,"Y3","0"
"9613",9613,27259,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"500-999","Pvt Ltd","1",37,"Y4","0"
"9614",9614,20186,0.92,"Male","No relevent experience","Full time course","Graduate","STEM",8,"10000+","Pvt Ltd","never",100,"Y2","0"
"9615",9615,22175,0.804,"Male","No relevent experience","Full time course","Graduate","STEM",6,"100-500","Pvt Ltd","never",42,"Y2","0"
"9616",9616,26061,0.827,"Male","Has relevent experience","no_enrollment","Masters","STEM",4,"100-500","NGO","4",48,"Y2","0"
"9617",9617,30972,0.743,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"100-500","Pvt Ltd","1",6,"Y3","0"
"9618",9618,30002,0.92,"Male","Has relevent experience","no_enrollment","Masters","Humanities",0,"<10","Funded Startup","1",87,"Y1","0"
"9619",9619,10008,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7,"500-999","Other","1",50,"Y2","0"
"9620",9620,31540,0.92,"Female","Has relevent experience","no_enrollment","Graduate","No Major",13,"50-99","Funded Startup","1",87,"Y3","0"
"9621",9621,32982,0.939,"Male","Has relevent experience","no_enrollment","Phd","STEM",14,"<10","Early Stage Startup","1",117,"Y3","0"
"9622",9622,23097,0.92,"Female","Has relevent experience","no_enrollment","Graduate","Humanities",2,"100-500","Funded Startup","2",5,"Y1","0"
"9623",9623,927,0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",15,"<10","Early Stage Startup","1",61,"Y3","0"
"9624",9624,31616,0.855,"Male","No relevent experience","Full time course","Graduate","STEM",15,"100-500","Pvt Ltd","2",36,"Y3","0"
"9625",9625,26159,0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM",22,"10000+","Pvt Ltd","2",62,"Y4","0"
"9626",9626,31340,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"100-500","Pvt Ltd",">4",15,"Y4","0"
"9627",9627,26744,0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other",22,"50-99","Pvt Ltd","2",46,"Y4","0"
"9628",9628,23396,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"<10","Pvt Ltd","1",41,"Y3","1"
"9629",9629,3517,0.92,"Other","No relevent experience","no_enrollment","Graduate","STEM",22,"50-99","Funded Startup","1",70,"Y4","0"
"9630",9630,16888,0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"10/49","Pvt Ltd","1",22,"Y2","0"
"9631",9631,1717,0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",10,"10000+","Pvt Ltd","2",15,"Y3","0"
"9632",9632,21610,0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",9,"1000-4999","Pvt Ltd","4",17,"Y2","0"
"9633",9633,23166,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"50-99","Pvt Ltd","1",53,"Y2","0"
"9634",9634,3739,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"5000-9999","Public Sector","3",32,"Y3","0"
"9635",9635,23499,0.925,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"10/49","Early Stage Startup","1",24,"Y3","0"
"9636",9636,33072,0.493,"Male","No relevent experience","no_enrollment","Graduate","STEM",5,"10000+","Pvt Ltd","1",29,"Y2","1"
"9637",9637,30077,0.855,"Male","Has relevent experience","Full time course","Graduate","STEM",4,"10000+","Pvt Ltd","3",30,"Y2","0"
"9638",9638,3567,0.92,"Male","No relevent experience","no_enrollment","Graduate","Arts",22,"500-999","Public Sector","never",60,"Y4","0"
"9639",9639,19601,0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM",19,"1000-4999","Pvt Ltd",">4",15,"Y4","0"
"9640",9640,1351,0.855,"Male","No relevent experience","Full time course","High School","STEM",4,"1000-4999","Pvt Ltd","1",113,"Y2","0"
"9641",9641,29866,0.579,"Male","Has relevent experience","no_enrollment","Masters","STEM",7,"50-99","Pvt Ltd","1",30,"Y2","1"
"9642",9642,12540,0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",22,"10/49","Pvt Ltd",">4",27,"Y4","0"
"9643",9643,13892,0.92,"Male","No relevent experience","Full time course","High School","STEM",3,"1000-4999","Pvt Ltd","1",46,"Y1","0"
"9644",9644,23500,0.804,"Male","No relevent experience","Full time course","High School","STEM",3,"<10","Early Stage Startup","never",67,"Y1","0"
"9645",9645,16668,0.91,"Male","Has relevent experience","Part time course","Graduate","STEM",11,"10/49","Funded Startup","1",23,"Y3","0"
"9646",9646,13658,0.698,"Male","No relevent experience","Part time course","Graduate","STEM",9,"500-999","Pvt Ltd","1",53,"Y2","0"
"9647",9647,7188,0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",22,"10000+","Pvt Ltd","1",58,"Y4","0"
"9648",9648,31980,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"10/49","Pvt Ltd","1",152,"Y3","0"
"9649",9649,20342,0.939,"Male","No relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd","1",106,"Y2","0"
"9650",9650,33119,0.91,"Male","No relevent experience","no_enrollment","Graduate","Other",7,"5000-9999","Public Sector","2",21,"Y2","0"
"9651",9651,15559,0.896,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"10/49","Pvt Ltd","2",46,"Y4","0"
"9652",9652,10769,0.698,"Male","Has relevent experience","Full time course","Masters","Other",22,"<10","Early Stage Startup",">4",52,"Y4","0"
"9653",9653,20847,0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM",9,"50-99","Pvt Ltd",">4",31,"Y2","0"
"9654",9654,28413,0.92,"Male","No relevent experience","Full time course","Graduate","STEM",5,"50-99","Pvt Ltd","2",43,"Y2","0"
"9655",9655,26677,0.847,"Male","No relevent experience","Part time course","Graduate","STEM",4,"50-99","Pvt Ltd","never",19,"Y2","0"
"9656",9656,17128,0.624,"Male","No relevent experience","Full time course","Graduate","STEM",2,"50-99","Pvt Ltd","1",6,"Y1","1"
"9657",9657,13294,0.92,"Male","No relevent experience","Full time course","Graduate","Humanities",6,"500-999","Pvt Ltd",">4",21,"Y2","0"
"9658",9658,29496,0.92,"Male","Has relevent experience","Full time course","Graduate","STEM",4,"50-99","Pvt Ltd","1",20,"Y2","0"
"9659",9659,29907,0.92,"Female","Has relevent experience","no_enrollment","Phd","STEM",10,"50-99","Funded Startup","1",52,"Y3","0"
"9660",9660,24825,0.926,"Male","Has relevent experience","Full time course","Graduate","STEM",7,"50-99","Pvt Ltd","2",140,"Y2","0"
"9661",9661,17661,0.847,"Male","No relevent experience","no_enrollment","Masters","STEM",4,"100-500","Public Sector","1",33,"Y2","0"
"9662",9662,25039,0.865,"Male","No relevent experience","Full time course","Graduate","STEM",1,"50-99","Early Stage Startup","1",25,"Y1","0"
"9663",9663,17447,0.893,"Male","Has relevent experience","Part time course","Graduate","STEM",11,"10000+","Pvt Ltd",">4",67,"Y3","0"
"9664",9664,8794,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"100-500","Pvt Ltd","1",47,"Y4","0"
"9665",9665,1242,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"100-500","Pvt Ltd","never",14,"Y4","0"
"9666",9666,4244,0.91,"Female","Has relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd","1",4,"Y2","0"
"9667",9667,9851,0.899,"Male","Has relevent experience","Part time course","High School","STEM",7,"500-999","Other","2",106,"Y2","0"
"9668",9668,27851,0.836,"Female","Has relevent experience","no_enrollment","Graduate","STEM",16,"1000-4999","Pvt Ltd",">4",130,"Y4","0"
"9669",9669,6485,0.794,"Female","Has relevent experience","Part time course","Masters","STEM",5,"5000-9999","Pvt Ltd","1",304,"Y2","0"
"9670",9670,13143,0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",10,"10000+","Pvt Ltd","1",24,"Y3","0"
"9671",9671,30131,0.448,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"100-500","Pvt Ltd","1",16,"Y2","0"
"9672",9672,2248,0.895,"Male","Has relevent experience","no_enrollment","High School","STEM",12,"50-99","Pvt Ltd","1",37,"Y3","0"
"9673",9673,4045,0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",22,"500-999","Pvt Ltd",">4",47,"Y4","0"
"9674",9674,4912,0.745,"Male","No relevent experience","Full time course","Masters","STEM",2,"10/49","Early Stage Startup","never",18,"Y1","0"
"9675",9675,16588,0.624,"Male","No relevent experience","Full time course","Graduate","STEM",4,"100-500","Pvt Ltd","1",107,"Y2","0"
"9676",9676,2867,0.698,"Male","Has relevent experience","no_enrollment","High School","STEM",11,"100-500","Pvt Ltd","1",294,"Y3","0"
"9677",9677,30673,0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9,"50-99","Pvt Ltd","3",72,"Y2","0"
"9678",9678,30635,0.624,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",8,"100-500","Pvt Ltd","1",65,"Y2","1"
"9679",9679,27554,0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",14,"<10","Early Stage Startup","1",46,"Y3","0"
"9680",9680,23938,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",18,"10000+","Pvt Ltd",">4",94,"Y4","0"
"9681",9681,1064,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6,"1000-4999","Other",">4",134,"Y2","0"
"9682",9682,17802,0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",9,"10000+","Pvt Ltd",">4",6,"Y2","1"
"9683",9683,8521,0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",3,"50-99","Pvt Ltd","1",46,"Y1","0"
"9684",9684,16325,0.698,"Male","Has relevent experience","Part time course","Graduate","STEM",10,"10/49","NGO","1",64,"Y3","0"
"9685",9685,30478,0.802,"Male","Has relevent experience","Part time course","Graduate","STEM",10,"10000+","Pvt Ltd","1",22,"Y3","0"
"9686",9686,10853,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6,"50-99","Funded Startup","1",102,"Y2","0"
"9687",9687,4692,0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM",22,"500-999","Pvt Ltd","3",51,"Y4","0"
"9688",9688,22316,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",13,"<10","Funded Startup","4",151,"Y3","0"
"9689",9689,32736,0.939,"Male","No relevent experience","no_enrollment","Masters","STEM",22,"10000+","Public Sector",">4",13,"Y4","0"
"9690",9690,13801,0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"10000+","Pvt Ltd","2",100,"Y3","0"
"9691",9691,21924,0.92,"Male","Has relevent experience","no_enrollment","High School","STEM",13,"1000-4999","Pvt Ltd","4",194,"Y3","0"
"9692",9692,24039,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"500-999","Pvt Ltd","2",8,"Y3","1"
"9693",9693,4993,0.698,"Female","No relevent experience","Full time course","High School","STEM",2,"<10","Pvt Ltd","never",50,"Y1","0"
