"","X","Year","State","Commodity","Type","Production","Marketing","Measure","Domain","Chemi_family","Materials","Value"
"1452",9128,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","FLONICAMID = 128016",71
"1453",9130,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE = 122304",21
"1454",9132,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX = 128849",13
"1455",9133,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","IMIDACLOPRID = 129099",13
"1456",9134,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","MALATHION = 57701",20
"1457",9135,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE = 121027",32
"1458",9136,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","NALED = 34401",21
"1459",9137,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","NEEM OIL = 25006",4
"1460",9138,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","NEEM OIL, CLAR. HYD. = 25007",49
"1461",9139,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","NOVALURON = 124002",62
"1462",9142,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","PYRETHRINS = 69001",22
"1463",9144,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","SPINETORAM = 110007",55
"1464",9145,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","SPINOSAD = 110003",17
"1465",9146,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","SPIROMESIFEN = 24875",23
"1466",9147,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","THIAMETHOXAM = 60109",24
"1467",9148,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","TOTAL",90
"1468",9153,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," OTHER","CHLOROPICRIN = 81501",52
"1469",9154,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," OTHER","DICHLOROPROPENE = 29001",19
"1470",9155,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," OTHER","FLUTRIAFOL = 128940",21
"1471",9166,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE = 55809",26
"1472",9167,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," OTHER","TOTAL",71
"1473",9168,2016,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,-1732914296
"1474",9169,2016,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,20829700
"1475",9170,2016,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,27100
"1476",9171,2016,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,287573000
"1477",9172,2016,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,6075000
"1478",9173,2016,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,6265200
"1479",9174,2016,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,27094900
"1480",9186,2016,"FLORIDA","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,9500
"1481",9187,2016,"FLORIDA","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,9600
"1482",9188,2016,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,323285000
"1483",9189,2016,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,1947500
"1484",9190,2016,"FLORIDA","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,205
"1485",9191,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN = 128810",2600
"1486",9195,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","CAPTAN = 81301",161800
"1487",9199,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","CYFLUFENAMID = 555550",NA
"1488",9200,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","CYPRODINIL = 288202",7000
"1489",9203,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","FLUDIOXONIL = 71503",4500
"1490",9206,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","ISOFETAMID = 270000",3700
"1491",9220,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL = 102001",13800
"1492",9222,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","TOTAL",330000
"1493",9232,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," INSECTICIDE","BIFENAZATE = 586",8700
"1494",9233,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," INSECTICIDE","BIFENTHRIN = 128825",800
"1495",9237,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE = 90100",800
"1496",9250,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," INSECTICIDE","NOVALURON = 124002",1000
"1497",9257,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," INSECTICIDE","TOTAL",20400
"1498",9266,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN = 128810",0.114
"1499",9270,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CAPTAN = 81301",1.909
"1500",9274,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CYFLUFENAMID = 555550",0.01
"1501",9275,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CYPRODINIL = 288202",0.322
"1502",9278,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FLUDIOXONIL = 71503",0.224
"1503",9281,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","ISOFETAMID = 270000",0.362
"1504",9295,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL = 102001",0.659
"1505",9305,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BIFENAZATE = 586",0.46
"1506",9306,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BIFENTHRIN = 128825",0.117
"1507",9310,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE = 90100",0.054
"1508",9323,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NOVALURON = 124002",0.039
"1509",9337,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN = 128810",0.255
"1510",9341,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CAPTAN = 81301",15.109
"1511",9345,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CYFLUFENAMID = 555550",0.019
"1512",9346,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CYPRODINIL = 288202",0.666
"1513",9349,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUDIOXONIL = 71503",0.423
"1514",9352,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","ISOFETAMID = 270000",0.544
"1515",9366,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL = 102001",1.298
"1516",9376,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BIFENAZATE = 586",0.84
"1517",9377,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BIFENTHRIN = 128825",0.162
"1518",9381,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE = 90100",0.08
"1519",9394,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","NOVALURON = 124002",0.092
"1520",9408,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN = 128810",2.2
"1521",9412,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","CAPTAN = 81301",7.9
"1522",9416,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","CYFLUFENAMID = 555550",1.8
"1523",9417,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","CYPRODINIL = 288202",2.1
"1524",9420,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","FLUDIOXONIL = 71503",1.9
"1525",9423,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","ISOFETAMID = 270000",1.5
"1526",9437,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL = 102001",2
"1527",9447,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," INSECTICIDE","BIFENAZATE = 586",1.8
"1528",9448,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," INSECTICIDE","BIFENTHRIN = 128825",1.4
"1529",9452,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE = 90100",1.5
"1530",9465,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," INSECTICIDE","NOVALURON = 124002",2.4
"1531",9479,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN = 128810",95
"1532",9483,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," FUNGICIDE","CAPTAN = 81301",99
"1533",9487,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," FUNGICIDE","CYFLUFENAMID = 555550",11
"1534",9488,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," FUNGICIDE","CYPRODINIL = 288202",97
"1535",9491,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," FUNGICIDE","FLUDIOXONIL = 71503",97
"1536",9494,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," FUNGICIDE","ISOFETAMID = 270000",62
"1537",9508,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL = 102001",98
"1538",9510,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," FUNGICIDE","TOTAL",100
"1539",9520,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","BIFENAZATE = 586",96
"1540",9521,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","BIFENTHRIN = 128825",44
"1541",9525,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE = 90100",94
"1542",9538,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","NOVALURON = 124002",96
"1543",9545,2016,"FLORIDA","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","TOTAL",99
"1544",9554,2016,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,323285000
"1545",9555,2016,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,1947500
"1546",9556,2016,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,0
"1547",9557,2016,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,0
"1548",9558,2016,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,0
"1549",9559,2016,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","TONS","TOTAL",NA,NA,0
"1550",9560,2016,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,1947500
"1551",9629,2016,"NEW YORK","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,1260
"1552",9630,2016,"NEW YORK","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,1400
"1553",9631,2016,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,11844000
"1554",9632,2016,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,50400
"1555",9633,2016,"NEW YORK","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,40
"1556",9634,2016,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,11844000
"1557",9635,2016,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,50400
"1558",9636,2016,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,0
"1559",9637,2016,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,0
"1560",9638,2016,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,0
"1561",9639,2016,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,50400
"1562",9651,2016,"NORTH CAROLINA","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,1100
"1563",9652,2016,"NORTH CAROLINA","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,1200
"1564",9653,2016,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,24684000
"1565",9654,2016,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,132000
"1566",9655,2016,"NORTH CAROLINA","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,120
"1567",9656,2016,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,24684000
"1568",9657,2016,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,132000
"1569",9658,2016,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,0
"1570",9659,2016,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,0
"1571",9660,2016,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,0
"1572",9661,2016,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,132000
"1573",9707,2016,"OREGON","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,2400
"1574",9708,2016,"OREGON","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,2500
"1575",9709,2016,"OREGON","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,20195000
"1576",9710,2016,"OREGON","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,232800
"1577",9711,2016,"OREGON","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,97
"1578",9719,2016,"OREGON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","TOTAL",2700
"1579",9733,2016,"OREGON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," INSECTICIDE","TOTAL",800
"1580",9803,2016,"OREGON","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," FUNGICIDE","TOTAL",86
"1581",9817,2016,"OREGON","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","TOTAL",42
"1582",9820,2016,"OREGON","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,3769000
"1583",9821,2016,"OREGON","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,34900
"1584",9822,2016,"OREGON","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,0
"1585",9823,2016,"OREGON","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,16426000
"1586",9824,2016,"OREGON","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,79000
"1587",9825,2016,"OREGON","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,197900
"1588",9826,2016,"OREGON","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,232800
"1589",9831,2016,"OTHER STATES","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,0
"1590",9832,2016,"OTHER STATES","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,0
"1591",9833,2016,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,0
"1592",9834,2016,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,0
"1593",9835,2016,"OTHER STATES","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,0
"1594",9836,2016,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,0
"1595",9837,2016,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,0
"1596",9838,2016,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,0
"1597",9839,2016,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,0
"1598",9840,2016,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,0
"1599",9841,2016,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,0
"1600",9887,2016,"WASHINGTON","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,1300
"1601",9888,2016,"WASHINGTON","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,1400
"1602",9889,2016,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,14077000
"1603",9890,2016,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,122200
"1604",9891,2016,"WASHINGTON","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,94
"1605",9893,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","BOSCALID = 128008",100
"1606",9904,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN = 99100",200
"1607",9906,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","TOTAL",1000
"1608",9914,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," HERBICIDE","SULFENTRAZONE = 129081",NA
"1609",9915,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," HERBICIDE","TOTAL",1100
"1610",9926,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," INSECTICIDE","TOTAL",200
"1611",9929,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","BOSCALID = 128008",0.276
"1612",9940,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN = 99100",0.155
"1613",9949,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","SULFENTRAZONE = 129081",0.228
"1614",9962,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BOSCALID = 128008",0.317
"1615",9973,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN = 99100",0.27
"1616",9982,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","SULFENTRAZONE = 129081",0.305
"1617",9995,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","BOSCALID = 128008",1.1
"1618",10006,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN = 99100",1.7
"1619",10015,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," HERBICIDE","SULFENTRAZONE = 129081",1.3
"1620",10028,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," FUNGICIDE","BOSCALID = 128008",53
"1621",10039,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN = 99100",67
"1622",10041,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," FUNGICIDE","TOTAL",79
"1623",10049,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," HERBICIDE","SULFENTRAZONE = 129081",14
"1624",10050,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," HERBICIDE","TOTAL",60
"1625",10061,2016,"WASHINGTON","STRAWBERRIES","BEARING",NA,"TREATED","PCT OF AREA BEARING","CHEMICAL"," INSECTICIDE","TOTAL",76
"1626",10063,2016,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,6007000
