,Year,State,Commodity,Type,Production,Marketing,Measure,Domain,Chemi_family,Materials,Value
11955,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,GLYPHOSATE ISO. SALT = 103601,1.212
11956,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,HALOSULFURON-METHYL = 128721,(D)
11957,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,HEXAZINONE = 107201,(D)
11958,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,ISOXABEN = 125851,(D)
11959,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,LINURON = 35506,(D)
11960,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,MESOTRIONE = 122990,0.124
11961,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,METSULFURON-METHYL = 122010,(D)
11962,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,NAPROPAMIDE = 103001,(D)
11963,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,NORFLURAZON = 105801,1.787
11964,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,ORYZALIN = 104201,3.604
11965,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,OXYFLUORFEN = 111601,(D)
11966,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,PARAQUAT = 61601,0.45
11967,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,PRONAMIDE = 101701,(D)
11968,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,QUINCLORAC = 128974,(D)
11969,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,RIMSULFURON = 129009,(D)
11970,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,S-METOLACHLOR = 108800,(D)
11971,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,SETHOXYDIM = 121001,(D)
11972,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,SIMAZINE = 80807,2.215
11973,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,SULFENTRAZONE = 129081,0.338
11974,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,TERBACIL = 12701,(D)
11975,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,THIFENSULFURON = 128845,(D)
11976,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, HERBICIDE,TRIBENURON-METHYL = 128887,(D)
11977,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,BETA-CYFLUTHRIN = 118831,(D)
11978,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,BIFENTHRIN = 128825,0.119
11979,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,BT KURSTAKI ABTS-351 = 6522,(NA)
11980,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,BT KURSTAKI SA-11 = 6519,(NA)
11981,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,CARBARYL = 56801,(D)
11982,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,CHLORANTRANILIPROLE = 90100,(D)
11983,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329,(NA)
11984,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,DIAZINON = 57801,0.642
11985,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,ESFENVALERATE = 109303,0.047
11986,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,FENPROPATHRIN = 127901,0.325
11987,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,IMIDACLOPRID = 129099,(D)
11988,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,INDOXACARB = 67710,(D)
11989,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,MALATHION = 57701,2.294
11990,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,METHOMYL = 90301,0.736
11991,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,METHOXYFENOZIDE = 121027,(D)
11992,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,PHOSMET = 59201,(D)
11993,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,PYRETHRINS = 69001,(D)
11994,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,PYRIPROXYFEN = 129032,(D)
11995,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,SPINETORAM = 110008,0.058
11996,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,SPINETORAM-L = 110009,0.058
11997,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,SPINOSAD = 110003,0.084
11998,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,THIACLOPRID = 14019,(D)
11999,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,THIAMETHOXAM = 60109,0.125
12000,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, INSECTICIDE,ZETA-CYPERMETHRIN = 129064,0.079
12001,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, OTHER,CUPRAMMONIUM ACETATE = 36011,(D)
12002,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, OTHER,CYTOKININS = 116801,(D)
12003,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, OTHER,HYDROGEN PEROXIDE = 595,(D)
12004,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, OTHER,METHYL ANTHRANILATE = 128725,(D)
12005,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, OTHER,MINERAL OIL = 63502,11.487
12006,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, OTHER,REYNOUTRIA SACHALINE = 55809,0.21
12007,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",CHEMICAL, OTHER,ZINC PHOSPHIDE = 88601,(D)
12008,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",FERTILIZER,NA,NITROGEN,63
12009,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",FERTILIZER,NA,PHOSPHATE,24
12010,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",FERTILIZER,NA,POTASH,43
12011,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"LB / ACRE / YEAR, AVG",FERTILIZER,NA,SULFUR,63
12012,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,AZOXYSTROBIN = 128810,2.2
12013,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,BACILLUS SUBTILIS = 6479,1.5
12014,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,BASIC COPPER SULFATE = 8101,1.1
12015,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,BOSCALID = 128008,2.2
12016,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,CALCIUM POLYSULFIDE = 76702,(D)
12017,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,CAPTAN = 81301,1.5
12018,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,CHLOROTHALONIL = 81901,(D)
12019,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,COPPER AMM. COMPLEX = 22702,(D)
12020,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,COPPER CHLORIDE HYD. = 23501,(D)
12021,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,COPPER HYDROXIDE = 23401,1.4
12022,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,CYPRODINIL = 288202,1.8
12023,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,FENBUCONAZOLE = 129011,1.3
12024,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,FENHEXAMID = 90209,1.2
12025,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,FLUAZINAM = 129098,(D)
12026,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,FLUDIOXONIL = 71503,1.8
12027,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,FOSETYL-AL = 123301,(D)
12028,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,IPRODIONE = 109801,2
12029,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,MEFENOXAM = 113502,(D)
12030,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,METCONAZOLE = 125619,(D)
12031,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,MONO-POTASSIUM SALT = 76416,(D)
12032,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,MYCLOBUTANIL = 128857,(D)
12033,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,POTASSIUM PHOSPHATE = 76413,(D)
12034,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,PROPICONAZOLE = 122101,(D)
12035,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,PYRACLOSTROBIN = 99100,2.2
12036,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,SULFUR = 77501,(D)
12037,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, FUNGICIDE,ZIRAM = 34805,(D)
12038,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,"2,4-D, DIETH. SALT = 30016",(D)
12039,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,"2,4-D, DIMETH. SALT = 30019",(D)
12040,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,CARFENTRAZONE-ETHYL = 128712,(D)
12041,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,CLETHODIM = 121011,1.2
12042,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,CLOPYRALID MONO SALT = 117401,1
12043,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,DICHLOBENIL = 27401,1.1
12044,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,DIURON = 35505,1.3
12045,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,FLUMIOXAZIN = 129034,1
12046,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,GLUFOSINATE-AMMONIUM = 128850,1.6
12047,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,GLYPHOSATE AMM. SALT = 103604,(D)
12048,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,GLYPHOSATE ISO. SALT = 103601,1.2
12049,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,HALOSULFURON-METHYL = 128721,(D)
12050,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,HEXAZINONE = 107201,(D)
12051,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,ISOXABEN = 125851,(D)
12052,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,LINURON = 35506,(D)
12053,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,MESOTRIONE = 122990,1.1
12054,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,METSULFURON-METHYL = 122010,(D)
12055,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,NAPROPAMIDE = 103001,(D)
12056,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,NORFLURAZON = 105801,1
12057,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,ORYZALIN = 104201,1.4
12058,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,OXYFLUORFEN = 111601,(D)
12059,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,PARAQUAT = 61601,1.1
12060,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,PRONAMIDE = 101701,(D)
12061,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,QUINCLORAC = 128974,(D)
12062,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,RIMSULFURON = 129009,(D)
12063,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,S-METOLACHLOR = 108800,(D)
12064,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,SETHOXYDIM = 121001,(D)
12065,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,SIMAZINE = 80807,1.8
12066,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,SULFENTRAZONE = 129081,1
12067,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,TERBACIL = 12701,(D)
12068,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,THIFENSULFURON = 128845,(D)
12069,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,TRIBENURON-METHYL = 128887,(D)
12070,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,BETA-CYFLUTHRIN = 118831,(D)
12071,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,BIFENTHRIN = 128825,1.2
12072,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,BT KURSTAKI ABTS-351 = 6522,2.4
12073,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,BT KURSTAKI SA-11 = 6519,(D)
12074,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,CARBARYL = 56801,(D)
12075,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,CHLORANTRANILIPROLE = 90100,(D)
12076,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329,(D)
12077,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,DIAZINON = 57801,1
12078,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,ESFENVALERATE = 109303,1
12079,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,FENPROPATHRIN = 127901,1.1
12080,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,IMIDACLOPRID = 129099,(D)
12081,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,INDOXACARB = 67710,(D)
12082,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,MALATHION = 57701,1.9
12083,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,METHOMYL = 90301,1.1
12084,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,METHOXYFENOZIDE = 121027,(D)
12085,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,PHOSMET = 59201,(D)
12086,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,PYRETHRINS = 69001,(D)
12087,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,PYRIPROXYFEN = 129032,(D)
12088,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,SPINETORAM = 110008,1.6
12089,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,SPINETORAM-L = 110009,1.6
12090,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,SPINOSAD = 110003,1
12091,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,THIACLOPRID = 14019,(D)
12092,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,THIAMETHOXAM = 60109,1.7
12093,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,ZETA-CYPERMETHRIN = 129064,3
12094,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, OTHER,CUPRAMMONIUM ACETATE = 36011,(D)
12095,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, OTHER,CYTOKININS = 116801,(D)
12096,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, OTHER,HYDROGEN PEROXIDE = 595,(D)
12097,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, OTHER,METHYL ANTHRANILATE = 128725,(D)
12098,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, OTHER,MINERAL OIL = 63502,1.1
12099,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, OTHER,REYNOUTRIA SACHALINE = 55809,1.4
12100,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, OTHER,ZINC PHOSPHIDE = 88601,(D)
12101,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",FERTILIZER,NA,NITROGEN,2.8
12102,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",FERTILIZER,NA,PHOSPHATE,2.1
12103,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",FERTILIZER,NA,POTASH,2.2
12104,2015,OREGON,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",FERTILIZER,NA,SULFUR,1.9
12105,2015,OREGON,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,AZOXYSTROBIN = 128810,44
12106,2015,OREGON,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,BACILLUS SUBTILIS = 6479,12
12107,2015,OREGON,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,BASIC COPPER SULFATE = 8101,27
12108,2015,OREGON,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,BOSCALID = 128008,29
12109,2015,OREGON,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,CALCIUM POLYSULFIDE = 76702,(D)
12110,2015,OREGON,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,CAPTAN = 81301,39
12111,2015,OREGON,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,CHLOROTHALONIL = 81901,(D)
12112,2015,OREGON,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,COPPER AMM. COMPLEX = 22702,(D)
12113,2015,OREGON,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,COPPER CHLORIDE HYD. = 23501,(D)
12114,2015,OREGON,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,COPPER HYDROXIDE = 23401,40
12115,2015,OREGON,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,CYPRODINIL = 288202,54
